,amount0,amount1,amountUSD,id,sqrtPriceX96,tick,timestamp,transaction.blockNumber,transaction.gasPrice,transaction.gasUsed,transaction.timestamp
3542,-16361.173576,8.3,16385.96309796477372096708202793283,0xffb4476e7b502f4097604a240d97fc18eb6c5e086dce2c196d05857b36906afe#140857,1781818999696529542213474957499567,200426,1626956347,12876152,21000000000,173217,1626956347
3543,-60000,30.434902847203899044,60092.610382847281816368526194585,0xe5dd5082ffe46bfb1c14d253c19c1f4d8b88c794efcf8292c705cfe1ace157c6#140855,1781781233734670465615853686032319,200425,1626956284,12876146,15000000000,192368,1626956284
3544,-89353.690357,45.315744261265508887,89493.31249135652593283717196709455,0xa35a91795bcf5dec45f6b11494ea87c9f527e589ef9d124cc76a2c31dfbcc325#140854,1781642707943838463308700046937968,200424,1626956284,12876146,0,1200000,1626956284
3545,-59165.453983,30,59256.74371005160978443777110415035,0x94ff0bcd6c51ccf902313971e017f9eddb77c8b3972786f385ee1455d4e03694#140853,1781436451352764465875330528809081,200421,1626956270,12876145,25000000000,1475488,1626956270
3546,-73959.230388,37.494756457190908157,74074.0569178328930862215625550361,0x1acb53e34e9d8c7ffd5ffda88489d4cc785b276415c2397308d28fcf99769053#140852,1781299905041254164258352769493266,200420,1626956270,12876145,0,1200000,1626956270
3547,-50196.537388,25.443805393337980033,50273.6956588141519183174603350555,0x3411dcaa4db2e45f33071e41ef1503f294a1ed3026f0074f159f65f62913df33#140851,1781129246018080614832359519121585,200418,1626956228,12876143,0,1200000,1626956228
3548,-80380.211372,40.736526533463718852,80505.3415440177107427260446910894,0xdab455f841712ae4501dbc1c504a77a4a082b21f5a7aa260172c49b91e40ac1d#140850,1781013437425505740826230778640278,200417,1626956164,12876139,1,1200000,1626956164
3549,388.305304,-0.195593083600071322,387.7227489479564094618131520755355,0x528a59d2432f12825a0e05111e5e43d599060e33e4828aaaeef7b4810b5c656b#140840,1780828023344109540685510616036867,200415,1626954982,12876034,11000000000,189076,1626954982
3550,448.398108,-0.225862645616468438,447.725381068762536594928470290821,0xfe6c9497deca029adf89cb924ed78c2c9f1087e902e85e6b5e2e3716e1e965b3#140834,1780828916214453080375862209017971,200415,1626954548,12876001,0,560000,1626954548
3551,41.102898,-0.020703956890615636,41.04124241242957644967396687023105,0xed7210b04107a6cf4ad119d0a62bf42ce3dd8264e7aff636ec0b7068b3ba1b63#140832,1780829947390034821815610005197865,200415,1626954239,12875979,12650000000,288884,1626954239
3552,221.070721,-0.111355657788169092,220.739083038159339218688274890812,0xee233fe15239114c433c558111d7d890224ad7c660e136c0bcf54213ad55e8b6#140830,1780830041914071343052974268483717,200415,1626954174,12875973,15000000000,290818,1626954174
3553,378716.353711,-190.856825978817377049,378055.9476743453859123248014227591,0x12d5ecd5d73087c07d5ddc24389effb6e20baeb3e3c5a6566284ed423b83cfdd#140829,1780830550319683595486591554310498,200415,1626954105,12875962,0,1200000,1626954105
3554,79675.856329,-40.177003203002833275,79552.2538211061179297519853925714,0xaee45fa88c3e4ca9c53d84ea4096447901297266e7d2a1bed56bed4a9eeb3103#140828,1781701926623246915636194546312360,200424,1626954095,12875961,12824786322,300000,1626954095
3555,49999.999999,-25.217009008203314998,49923.38965384898074177657906990463,0xf01e26636aa6181da5b8b3fa4f48afb980e2ef37ffca1d9b5333705227d26d39#140827,1781885358828826871461618089970172,200427,1626954069,12875960,1,1200000,1626954069
3556,53725.174342,-27.099396205280507546,53642.72722340798791389037509054025,0x2f317bc65191605fb97f2857d7b2f7b0bea2585e19dfbeb82ef74ab19c90d32a#140826,1782000489655213609777533119701728,200428,1626954055,12875959,13000000001,1200000,1626954055
3557,10.426531,-0.005259588805660504,10.41089092996472614618742796495083,0xdafbcbc2a1f005dee2606ab3a17042627595ca55981195605144ec45a4ca5787#140824,1782124279142097097493372971586555,200429,1626954032,12875955,0,530923,1626954032
3558,27.97542,-0.014111999515515844,27.93345599581446651530496539559313,0x9535ae677e3d3e7dd0de4ddc14965e1e0c9448b049565f8bca744ed088ded2a1#140825,1782124214712324095387844116305294,200429,1626954032,12875955,12000001459,294854,1626954032
3559,50187.707698,-25.318472766382037019,50110.80345962023840811057655826265,0x0c2009212fbca8d0055c496e2fd4c0f27d4246708d6559bbe2c5f3bd1831b0f1#140823,1782124303155286189551993562223480,200429,1626953889,12875942,0,1200000,1626953889
3560,117322.905336,-59.199355675269158608,117138.0528582344280406633876127684,0x454dd6decd9f26d9822948504401fe621a47890c0a82291efeae7ef40bd9ec43#140821,1782239897224808686764435291887086,200431,1626953874,12875940,14625131642,1200000,1626953874
3561,37655.798724,-19.004350472629533262,37598.40134261119805247685001944087,0xd870a097ae99cf5ab70d8c306dbbfc738aa6c33a755b052d00c0ca98ef7b80b6#140820,1782510178258881076032758955258371,200434,1626953863,12875939,13000001460,1200000,1626953863
3562,30748.125634,-15.519517525260403854,30701.39420299237575605951840603797,0x4a2da75b1ca5c465025af9bd92f6ef4d90a1f3819b9dafb1feca4934de8d7124#140819,1782596944667721606982489335850005,200435,1626953807,12875931,1,1200000,1626953807
3563,-1018398.508784,516.453441645720569821,1020605.107227644240101443306460951,0xfc9a2bdba5ef586421fc8aee2ecc96f7515911fc2c3e047096b803a8c4eb4ba7#140818,1782667800696426397071935213000000,200435,1626953002,12875870,0,1200000,1626953002
3564,-2971.189687,1.504766229409710275,2975.665615282196770128804917114473,0xff2a18e07dcfd9953736b3e3a2c490812caf4ae0156723656a8345e100e242b4#140817,1780316950658279555308798504529499,200409,1626952947,12875865,12000001347,283682,1626952947
3565,-47389.092396,24,47460.61623355468223877324869356339,0xccda1386116bb1a701ba968491cc1dd8a7b0f00a4bb91439d29b1d07ef162c1a#140815,1780310101096513566429044248036598,200409,1626952806,12875858,20000000000,281072,1626952806
3566,-25.003148,0.012662614710798109,25.04076598069532670665566378142656,0x8a5a87752f613add357a9d468a58ee16f6966470228736231813f432884310ce#140813,1780293148560545479086554253104993,200409,1626952719,12875845,14100000000,259928,1626952719
3567,10170.594143,-5.119955730585099171,10155.32800022188317095061793197978,0x28376e640fa3446cba3841ae69f103e42c305622eee69df13596ec64d624ba1e#140810,1780293090921451854188541521259121,200409,1626952559,12875824,14000000000,250000,1626952559
3568,-104691.904906,53.013274657781001805,104856.5380616623730462577026293664,0x42953f6786c9a8ac149577d8beec9d3e2578703b4275fa84e8d2a8f7cbbb0d1d#140808,1780296690560164402234566102788529,200409,1626952455,12875819,0,1200000,1626952455
3569,-209450.958391,106.01739454455022289,209794.5856713938247961468641862222,0xc52473d0f792a60f3b8079cebab54276ca0602f2794afe9fbd1d391608f0985a#140807,1780055203283115773578206657377448,200406,1626952427,12875818,18098759252,1200000,1626952427
3570,-98820.871765,50,98975.89912996081204159244840859805,0x52f3c8a7e6f8f5df2f8b4d7397306a6808ffa6aab1399c482aa21f40f3b00d99#140806,1779572270431040093122775885123504,200401,1626952414,12875815,40000000000,952054,1626952414
3571,-123110.635202,62.271873115210863531,123305.7128470644833288970938207099,0x1e87e33d126d51db03ad7db6ed38fd83cc5e369bfe7c399d417f5065baf2402d#140805,1779344348673639024554561601958928,200398,1626952414,12875815,40000000001,1200000,1626952414
3572,-120832.93146,61.100436824589050591,121024.2194288996794133511651391717,0xff3b5a65cc28949fe902fd738353daeb72c227b0f9cd66d29ce1ae5089be4be5#140804,1779060346179774852850636673262872,200395,1626952405,12875814,18700000001,1200000,1626952405
3573,-42156.674242,21.312459051045970912,42221.2558780748863205767966867995,0xf53a98800a91acf34071acf86e48c8b74eb81d2ca9455edaed2238007ecc6b12#140802,1778781686239639939768205080185708,200392,1626952404,12875813,18700000001,1200000,1626952404
3574,-79133.633737,40,79256.7656744407516535084854224143,0xecf50e18a5264b0701025163eec9bce51eb505d00685a6756907ac75f8334746#140801,1778684401121240770833090207207269,200391,1626952383,12875811,1,1200000,1626952383
3575,-112852.261104,57.029687286583598486,113030.3341588532045733263647779248,0x7792fe6ad73cfdd6efda9b98178ceaae17f9e05f9ccea0df61e05ad394158fa3#140800,1778501812864923357502991048475987,200389,1626952376,12875809,18700000001,1200000,1626952376
3576,-95093.516412,48.04237810344479305,95242.4679075744711929169472044939,0xa50c224691df7bad5b44a40ea9b0cd4a55cdd2ec66ea1e446bf1a0e6d238cb19#140799,1778241489085923741142945751587117,200386,1626952336,12875806,1,1200000,1626952336
3577,-49483.467466,24.994950595443037974,49559.5085547106862772295698164941,0xf5696dd7bb05e606df81e7b35cb0e037d05fd7b963beca64eaf0e36a5318a13a#140797,1778022189734742494553575199805248,200383,1626951999,12875780,25385250000,518231,1626951999
3578,-149329.49968,75.409455812994746628,149568.6701347215784981775947287468,0x990d2d381d8ce73dfe105f3f8c75c116ad550311264eabd61bcb8eb6197907e0#140796,1777908095123593448644696107962650,200382,1626951923,12875778,38520501380,1200000,1626951923
3579,0.1,-0.000050186443619675,0.0998499999935556489443426605665905,0xe0e2bd7541427611a206dac44bd84a438cca0e4c788e4155d8d3d5df8d70792f#140795,1777563873097424955159333228398571,200378,1626951435,12875739,17000000000,250000,1626951435
3580,50000,-25.094843794697616079,49923.38899607766743090983938604954,0x8f74d69b1466f0a2285182cb7f6fd81e4c64c4b230288ca066da3a6cde8c17db#140789,1777563873327200663065269233820140,200378,1626951129,12875715,1,1200000,1626951129
3581,358123.765264,-179.836075791127784761,357503.9280771003388374147113028633,0x596529c54a4a19266c85ea44de9a2caa74e10657fd0377f276626d5a16fd475e#140788,1777678771921953532780051351427682,200379,1626951099,12875711,41766367504,1200000,1626951099
3582,335986.690334,-168.871214097492172638,335409.9273035401421833087487997753,0x16cf57f43377c2e00ff0f4499cdd1649f8231ec5ed15156d4dee02d354e2c2ca#140787,1778502164670014275827968647580381,200389,1626951048,12875710,0,1200000,1626951048
3583,48314.261164,-24.295442328172863224,48240.2841178618188795986986252626,0x8bb1d68a0c3ca6d60caf6b0570bdba25834ad8de7e47fc7920bfd1e215289cae#140786,1779275353989411936273629239687178,200397,1626950970,12875707,33937082114,1200000,1626950970
3584,-11340.711879,5.737467256375308288,11357.85793199345335752747506169319,0xb6b4b32ba2b01f54c0ad33831f141298a8b2dd5b941c2358573d8ce5a923da59#140781,1779386592465540497807721601362640,200398,1626949874,12875632,16800000000,202743,1626949874
3585,-30403.964472,15.381627716201951112,30449.75767144804062754169299530419,0x790edeacd4a917e1d6b97dcac5b5e06b74503813eba4fb5b94582f184d049731#140779,1779360375380208995546692456662915,200398,1626949578,12875613,15400000000,299534,1626949578
3586,-3937.597193,1.992047637273353017,3943.531463633343544187017160218119,0x0added96eba377c215436a68189408c929f0d78bdbe32c6ba2b411bfd1615b0d#140777,1779354537876114721107217124405277,200398,1626949512,12875608,18000000000,281918,1626949512
3587,-83481.262216,42.228739507318525386,83611.4016046573400004884978309847,0x68c5005366c76b1c951501c5388ef71fdca8e65b5cca819e3caec56e2b0a4eae#140775,1779345435308630299948008528531582,200398,1626949428,12875604,1,1200000,1626949428
3588,-149952.591439,75.830059566178186957,150192.8460612911103006530356572441,0x65ef8f97f5a13f08426b545baba7d67a6460e8307e2c481a9dd74649bf9a2390#140774,1779152473208784362871098920235858,200396,1626949392,12875600,22500200001,1200000,1626949392
3589,53908.796964,-27.094622257897289176,53826.0581587832686326963203314156,0x28a4b1e7251d560637a13c91c36e84d19552fa38a94af272a9434cd78aa5b056#140769,1778805971568052312362207673317339,200392,1626948525,12875534,27844245003,1200000,1626948525
3590,240640.183874,-120.992167766189575575,240241.8488454441245828716397555383,0x08d03b0afe08a3a334fc394f197419e4f1075e9ca07a55629e11eccd237ff552#140768,1778930130098064404306148152614719,200393,1626948506,12875532,24750220001,1200000,1626948506
3591,50000,-25.176273816065702357,49923.38697243666005105305759583743,0xe720b5eddfcd25679e636b08ee50f2dab38720e14940c18c7cb58bea62de72f9#140766,1780445465371231853176287954903823,200410,1626948497,12875530,1,1200000,1626948497
3592,417206.208784,-209.946990304290456596,416468.153992564741447801209058218,0x0722fa5395876a7d6b4e4b13b4ba1853e677d924cb51f623ffc0e727dd320504#140767,1779484557825420949007022522386352,200400,1626948497,12875530,31325054070,1200000,1626948497
3593,239765.952753,-120.773561147229932412,239369.2097172779463432235742703985,0x7b8d14128c62517add3b2ed1e31773a648b6d557e45f599380b7666937846cf1#140765,1780560694798670635727665772997196,200412,1626948445,12875529,29901187976,1200000,1626948445
3594,1000,-0.503871421046297992,998.4993545202151412896388371096615,0xdeeeca347ee83eebfd5b9c91eba7f0724225e814e693ec5756d4025aa8c23d1f#140763,1781113463981370637738555926055140,200418,1626947978,12875491,26000000000,311707,1626947978
3595,150500.833182,-75.847947772740317083,150260.4614726925801997212716204613,0x083a38d717dfead18f3bc0df12d214b3d75730abd0687c5e472e0228c40cb395#140762,1781115770248620829540830121119011,200418,1626947918,12875488,0,1200000,1626947918
3596,57066.505263,-28.767554703508087271,56978.8030321124790941337242949893,0xbdd8f09e3274177c82830e056573e17f9f4d52c0a86acd2a9b241bf18a17505f#140761,1781462933494314131688811370992659,200422,1626947909,12875487,20400000001,1200000,1626947909
3597,28517.698753,-14.377530156155999722,28474.39712035852084030646636622201,0x4fa6d6075be7cfd2c8e63468517b402645223f20671dff4f9125af4a666c6c95#140760,1781594605318731229762382468039473,200423,1626947892,12875486,25875230001,1200000,1626947892
3598,27531.835491,-13.881503431932993468,27490.0483123066493888481313270158,0x9ce9a07e2ab63247ba2beacf9df9f802fa8ee9bce704402a27f810e8410aac03#140759,1781660412636933428144834877033973,200424,1626947882,12875485,25875230001,1200000,1626947882
3599,-40279.784193,20.415253553931859238,40341.44358536893721437915930922452,0xa46071e797583bed4912791ff06c74b116ff615d692bfbfc83579cabe928e08e#140752,1781034598867674353813148883859173,200417,1626946992,12875426,47000000001,1200000,1626946992
3600,-7518.505437,3.813763700823692519,7529.85400334240218019640100845646,0x99aafcbf86ff489656173361e6f5e0c50487475948e32cd7e2e43ea9b284f72f#140755,1781723949593806301745238618001623,200425,1626946992,12875426,21500000000,250192,1626946992
3601,-132257.379897,67.075393432265472704,132467.7727341903253787924231797627,0x5038c3dca686982c4ce9d9724940c467c7354b145dc0f68cfd0a2c249d6fa44c#140754,1781706526070297985006014422026904,200425,1626946992,12875426,40000000000,303164,1626946992
3602,-157801.267609,80,158054.9217210047855470823381712724,0x18ccfe5128b8a658a3ba65896bd7f7bfe507b4267e4d44c33f23c212240d57e0#140753,1781400086084505404476252161256932,200421,1626946992,12875426,47000000000,940933,1626946992
3603,-71583.445856,36.275807097799909689,71694.4851278964741836292467452545,0xd8a98cb69072bfa847abdf097133b0ef419defb90c95c2104f4370252bf70db7#140751,1780941329940145269174524980488291,200416,1626946948,12875423,22000000001,1200000,1626946948
3604,-42544.33914,21.546856943130102441,42609.52744218139873965836055021858,0x45b2f6dbbbf3864cda941c0d9098f926257c5f4bb99baab16a7e7a76302cd7a6#140748,1780369897823916008277603469606322,200410,1626946884,12875416,41413723769,1200000,1626946884
3605,-140179.106289,71.011482123882223,140402.8179341031943639640541241895,0x3df82d5d62070f9352649820aa5b2d046ea96e37b5b9bfb737b0e7cd7bc68f7b#140749,1780694320185972328528892969839358,200413,1626946884,12875416,28015000000,700000,1626946884
3606,-35112.333087,17.791146338138802176,35165.96383713688001525999430974471,0x17694ef9c56ce5ce2f4097ffa7b877022da418b15aa3243e94f05d6078aad9f5#140750,1780775600642964332146272790464281,200414,1626946884,12875416,41413723768,300000,1626946884
3607,-107636.185363,54.502407144247360919,107805.6764803299068095747392076836,0xa6920642c9048057c87926dedb5b6be01ebc481230616a635d39cbb41c0ade27#140747,1780271459064220990512389876567374,200408,1626946712,12875406,731026536598,1200000,1626946712
3608,-300387.100475,152.0226930302717,300897.8660964894741305770823480304,0x79290264e9eb4e6406c75b2ead1dacecc00f09650431a63f3a2dce514ff09b54#140746,1780022459900499193762946189022654,200406,1626946712,12875406,805489270086,900000,1626946712
3609,-14845.527275,7.510084626678695061,14868.00613370319622044254575909772,0x569bc3b90f3a3df7e9519539fe7e477d9b117311ac1d642f1a2e4514c7771922#140744,1779327749479900910235423622130759,200398,1626946642,12875400,17000000001,1200000,1626946642
3610,-182507.182105,92.303432342839198481,182803.4635807500279724541379199568,0xfbc30773de5c962327fb141051dbb130e0743dd36bd7d895bbc2e51bc37d08c2#140743,1779293439894015927929333917794719,200397,1626946619,12875397,23000000000,173614,1626946619
3611,-38467.084101,19.449235124889397005,38525.92198888606136728859929185733,0x901155a8df8b29ee00d9fed99cf9b6be6c533b975d51a4ab9af91830806dfed8#140742,1778871754560644945581678021168427,200393,1626946600,12875394,26130000001,1200000,1626946600
3612,-81388.002808,41.143957555468348424,81514.7657108914677051136023742119,0x398fe2b09ee76d61048aea362402ac165d4f0a76ad08014e6ba679350b0350f2#140741,1778782901340463628400739612979433,200392,1626946590,12875393,29109892503,1200000,1626946590
3613,-500690.42546,252.92213094893106,501606.953544342921403110689505978,0x146229f7fe83719828db2882ed068bccc2df6219ee109165f9ad011077614139#140740,1778594936461827940292114615941601,200390,1626946582,12875391,1749855695958,900000,1626946582
3614,-111625.825066,56.342627869753493201,111801.8756616140466851545095125185,0x6604a1948abcf5a947f0aec4779532f954002a96d42ec0eea94aada12d6a839c#140739,1777439469645491577752960018786679,200377,1626946566,12875390,687999890927,1200000,1626946566
3615,-400468.156849,202.00026345306387,401175.0085920288039493830345509251,0x11cbca14a954019cd96007f3061fd8cc52a8777a3a0b0033e4aadf9fdb8cdac4#140738,1777182070118591997732176653997849,200374,1626946566,12875390,707668297875,1000000,1626946566
3616,-110762.961688,55.832948618877474735,110937.5839278523268304642830591839,0xe95446ca0798f10e75c94285e88e8a77afb80eb8fdec9ba7a5f9621e560bf12e#140737,1776259238255537885469130338242347,200363,1626946545,12875388,22000000001,1200000,1626946545
3617,-229164.096048,115.465223441794322414,229543.0216265931350914200597666846,0x8fe8199fe943a24b7a698a30aae4c95cf144fb3a364f217f7bd97dfdcfb08da2#140736,1776004167182297749456966897191408,200360,1626946535,12875387,22000000001,1200000,1626946535
3618,-84791.402773,42.70509660528806129,84923.6457374014061652774694269849,0xaeb792483eed4b208f75339c8e147af9860715c630937eebe30dec5a8c8bed51#140735,1775476667933310338188147477219727,200354,1626946528,12875386,22000000001,1200000,1626946528
3619,-390679.871041,196.644305024995184441,391366.851641253986110525491569909,0x1aa2dc31c538892ed0c7fe75facf82b51f62b913dd09443f2f012e58904de645#140734,1775281571039927716834175257855135,200352,1626946484,12875383,0,1200000,1626946484
3620,-631606.1836,317.497978036929046618,632806.236787935984546518692593176,0x69c4cbfc30ec60a4bbc92dde690182ba52cd203dfd72d3214a7bba92c754cd19#140733,1774383207704835517143721470186169,200342,1626946458,12875382,75287588941,1200000,1626946458
3621,-300816.539577,151.0397146361168,301325.6823598299425786922328789941,0x425f3bf6f7f4dc8f6237db9e2740f95e04538ac8a5cfd07c03ed34396f6d52a8#140732,1772977737557460271615620709223053,200326,1626946458,12875382,2130970102870,900000,1626946458
3622,-440074.991371,220.757412063380703204,440858.0937552495745737194544929793,0xb669c3de1c90c7a733b006f666a03341510158478703515de7319a8d0c502ae1#140731,1772313268039587474080627103826347,200319,1626946445,12875381,0,1200000,1626946445
3623,-109707.216919,54.994463690732881187,109879.788683571863645780176362883,0xf0949a04567cd671ed69b6d78faf105ab733ef19d9a2583474418a7966ffb92d#140729,1771326869999184598766785043796074,200308,1626946437,12875380,625454446284,1200000,1626946437
3624,-6900.20193,3.4594625,6910.61310981844261440892340118545,0xbb253d3ef33a6841d4a0444f5e507d762bb495de1928bc968c60650e3e49e80c#140730,1771342089224042193625760406515721,200308,1626946437,12875380,19000000000,359592,1626946437
3625,-200277.299415,100.35705350353994,200603.6635303042855888729264288673,0x969a453da16cb5a2a65a21c058e5896e16334f82a1a9d95fa374d53a5d5a6b9f#140728,1771084932672553048409981520597685,200305,1626946437,12875380,692403906221,900000,1626946437
3626,-79853.738905,40,79977.86033053002942417557153720045,0x40e4b4c739dce5b1d4176f85094604d7025ac5ea3170dc70bb31364e3512b53d#140727,1770643431554007594517546546672497,200300,1626946411,12875377,1,1200000,1626946411
3627,-118893.113551,59.540710765789969281,119080.8126372457030018885629613434,0x3771bd1d6469595a9962a0cb488e4bdee2e8aee9356e1caa80833ccb8cb8c2a3#140726,1770467459421254661263026658456942,200298,1626946366,12875376,25312950003,1200000,1626946366
3628,57649.623605,-28.695309631209020358,57561.0935211173049962720982902051,0xf051dac5b7f3b43e9ac553a4efd72676abc6caafc71dba4c58e64939a75a805c#140724,1770205521774777621395729709615464,200295,1626946110,12875354,24000000001,1200000,1626946110
3629,51963.022378,-25.868301396679841276,51883.40761603215437197467160217015,0x4590f2279c06b2af1570d64b526b729f6ac78b423bf75a4d98a89e63b2a40536#140722,1770332153332524303089617757430270,200296,1626945963,12875348,27000240001,1200000,1626945963
3630,-10.011325,0.005014212679166138,10.02638723658811188421295619418743,0xffc83dac7cf585f6352dbf5fb4a9f780fea958d8fa6190f712bf8e6f777b5ead#140719,1770446309386047403305196803493718,200298,1626945413,12875308,16000000000,281844,1626945413
3631,-649.197468,0.325152914914039558,650.174457637047831840164023967595,0x2b5ecee4203b65a267d3a5db4bcd6f5cffe13e7597497195bdb6035a683918cd#140717,1770446287323530895340093958968495,200298,1626945310,12875299,16000000000,278031,1626945310
3632,-965.615506,0.483631068852808753,967.0688698655073858614631133349765,0x8156ee330bf16a81293a1f9015f5002dc9e303e88b963d975066672a5e29c03a#140716,1770444856651955533093099488158205,200298,1626945243,12875292,30000000000,259558,1626945243
3633,-119813.726463,60,120002.9490715604885684259012950968,0xadaa4264c4df8ec65048362a83516078a05d5fc64b840023b48b25fbbbea2c99#140715,1770442728677112211461181526637495,200298,1626945121,12875284,47000000000,1056153,1626945121
3634,-382588.764655,191.471770726401306263,383255.7342018521231688394858001655,0xca26c86526f6275ff103a0daf10648c98d8a12853b2c82566dbbce47131d4d00#140713,1770177451785455568957845482977955,200295,1626945115,12875283,611161811809,1200000,1626945115
3635,-79971.89624,40,80096.2049009472250620293167455277,0x22b6fbdbcf33606956b96eb998b616ea331b4c9ca3f8e1e9e7b6ae8033a6c460#140712,1769334976730495784719840191292322,200285,1626945115,12875283,1,1200000,1626945115
3636,-579.696418,0.290255336661180492,580.568788948182150887502232956971,0x05dc1d0857792d26a5449608cf5963795dc191611db5aa45a5f6dfa730512987#140714,1770178728907820804811449480245289,200295,1626945115,12875283,20000000000,378549,1626945115
3637,-62500.197681,31.25554133708656613,62596.66677698265976812211877360155,0x16793a827de1c8eb7f82f682545f773a0ae33a9b7447e979c74be0efc87573d7#140711,1769158976884301513620018827030851,200283,1626945059,12875282,21375190001,1200000,1626945059
3638,-178887.758935,89.432443318492239965,179177.3154786459641448911290638473,0x4239ea58057921ab5b3e8e3ab36e8942501b2f64658035436546e063e9332d4b#140710,1769021452622600365667056100673042,200282,1626944930,12875271,50000000000,209910,1626944930
3639,-1101.046754,0.550326965343552518,1102.704072548207184503905050544921,0xf491b652f57f2a780a74642b26d5bc6e98a9c93094e6d9c13f2cced4117b0e99#140709,1768621845541133815925710252279344,200277,1626944925,12875269,16000000000,298849,1626944925
3640,-67345.638594,33.657856228721611758,67449.87309997092424774503883489935,0x72b2fabbd0a9f8ab0d17181e17d0b21b6b24981e7410b80ecf0ed50ff3f6dc9e#140708,1768619352380193508054300106406149,200277,1626944897,12875267,18400000001,1200000,1626944897
3641,-300425.410494,150.05121667609136,300935.3455208686358259679773294131,0xe0302bd543673b0106eeb3167a43033d7084b6239b86d7ccc2d38830dcae4481#140705,1768324987670274914788906958418575,200274,1626944875,12875266,0,900000,1626944875
3642,-62165.266784,31.063630003944203849,62261.27635859570964346398677211395,0xc34beb428bfc837610398652e6d3ff21c5384fd6d7b7f84256f09e0649a99fb4#140706,1768465716062425682369655289917124,200275,1626944875,12875266,575230138688,1200000,1626944875
3643,-510.271053,0.255,511.038930274280348812544650570044,0x86bdc134a9fa11cbba776754904b03bc617dd2750210e5a0f83d328617e30d90#140707,1768466871295732088905447717517268,200275,1626944875,12875266,20000000000,286198,1626944875
3644,-1782.862261,0.88984375,1785.546640874845034090968528098464,0xaf3d65ed07c00bf6f5cd4d7304bd9fea3ccee853a9b396431861df2270cdea4b#140703,1767362514252663885860693394734553,200263,1626944863,12875265,0,1000000,1626944863
3645,-125002.34958,62.4,125200.4445498585162005939183070837,0x5dc6b103e252da7c06dcb4cc21b9c4c88368da76fe1ffe4c8c8f809c4c58cb75#140704,1767645206638231602854605089828706,200266,1626944863,12875265,28000000000,808104,1626944863
3646,-794.626757,0.39660457071253052,795.822688898719330334350880714448,0xf2a07d1742ae3f337a944714dba5d225cfc83471b41840bc3569983595c84fe8#140702,1767358482969771738053501069254883,200263,1626944709,12875256,16500000000,260338,1626944709
3647,-200761.360649,100.2,201064.9151862623423676760649651917,0x5b9578f2c553ac481aad9d8577cc91269cd0e37354ce69412983c637de5c8056#140700,1767356686221498953028555301828453,200263,1626944558,12875241,24000000000,194436,1626944558
3648,-127066.554314,63.40766702461812736,127268.0836622087913904589171594611,0x6d7c58cc3ebe7c90f5b0831e4e43461c90a1d2644fde43c66df4f4f0cf4a61de#140693,1767330244539075908970047301035938,200262,1626944503,12875235,24007870369,300000,1626944503
3649,-29146.545616,14.541555091295854776,29190.9417836194496664812342375728,0x04671b5b53404d2ca3435ab03130bfa65f7084071f9105f3c36fe96e012e3941#140692,1767043078597649670413016741352800,200259,1626944503,12875235,24007870370,1200000,1626944503
3650,-93581.768578,46.681720773646658662,93728.17984884529129010844981439905,0x4806a52a82892ad6c49ba8969bc2f95862ab643c7085069b94be5a29d1da0ee5#140686,1766977221587708392960767508179288,200258,1626943167,12875133,30000000000,3602921,1626943167
3651,14599.199339,-7.238208705688666903,14577.16469752979741800868469963295,0xc3e6eca3e721d1354bd9eee6b2c75c6f46febdee32ef756cffd4ee964d14fc57#140680,1766765795793099009316033105805904,200256,1626942605,12875077,34500000002,1200000,1626942605
3652,131337.276975,-65.128505214221467118,131129.2769510471383811828566888052,0xf73dffef29e4fe26622b7a952d3a4ef5aace7146118ba97f1be0afffa4db4d4d#140679,1766798773986445709415109373821728,200256,1626942588,12875076,34500000001,300000,1626942588
3653,125334.196377,-62.172055871615457808,125136.1813469512574989015903403143,0x71020476476e5525a9499e35aee6f183b3791cf285799de15431a6bf226b1a6c#140678,1767095507684611685470737100067477,200260,1626942581,12875074,25531203532,300000,1626942581
3654,204273.891396,-101.37283693841042759,203940.8762318973416675779691783343,0x8f3a02a7daad523cab0e41dc66a1007bdf7ca378ae404a1a94dd691e468272c4#140677,1767378771426051550647445140984508,200263,1626942495,12875068,0,1200000,1626942495
3655,315374.405379,-156.611596942931992939,314837.9140329320093611357613257508,0x47684c6c398e6f811198e4d3096a8fc4870db218526f85129f1fc02cb5cb85c7#140676,1767840638878703335986632554070886,200268,1626942470,12875067,963071413318,1200000,1626942470
3656,400040.004,-198.836445742826518183,399340.0774093931483755261797067386,0x2a5e3833cfb65cc2e83bf8f74104f7d7448ed9d0dca1a5e88a0f174848a727c5#140675,1768554181100863961640047456258255,200276,1626942470,12875067,0,900000,1626942470
3657,2000,-0.994583367506478721,1996.997508477474626284868714282291,0x9c9e495441b5010563e99d9c262148193235e515c955703903ffe699cb17e835#140674,1769444968558016190522918831033505,200286,1626942468,12875066,24000001459,333622,1626942468
3658,130514.167367,-64.914335590675691789,130307.8088465778858734845486745005,0x3187b2623b112ab4c155fdcad9c102c47bdc3813242eed8dfee54be6d7d4e605#140672,1769449390446696101831139380700427,200286,1626942375,12875057,28500813346,300000,1626942375
3659,475827.014068,-236.842972842727642268,474972.5270811705470185583614162833,0x7b12376a8ca99bfae794347b249fd3219316039141159e07c6975badf6267649#140671,1769737375499803049168689416622056,200290,1626942186,12875047,31236801420,300000,1626942186
